Film ID,Film Title,Year of Release,Disability Represented,Category of Disability,Final Location,Final Location State,Final Location Country,Latitude,Longitude
82,Phineas and Ferb the Movie: Candace Against the Universe,2020,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Danville,California,United States,34.625739,-118.0826393
82,Phineas and Ferb the Movie: Candace Against the Universe,2020,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Feebla-Oot,,,36.728212,-120.666589
82,Phineas and Ferb the Movie: Candace Against the Universe,2020,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Earth,,,36.7014631,-118.755997
83,Desperate Housewives,2004,Hodgkins Lymphoma,Chronic Illnesses & Conditions,Universal City,California,United States,37.3543765,-122.051352
83,Desperate Housewives,2004,Hodgkins Lymphoma,Chronic Illnesses & Conditions,California,California,United States,51.5343612,-0.5302492
83,Desperate Housewives,2004,Hodgkins Lymphoma,Chronic Illnesses & Conditions,Los Angeles,California,United States,51.5473767,-0.5217121
84,Mean Girls,2024,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,,,,51.6900261,-0.4228531
85,Vivo,2021,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Havana,La Habana,Cuba,51.6913926,-0.4144152
85,Vivo,2021,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Cuba,,Cuba,34.0278787,-118.3888493
85,Vivo,2021,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Miami,Florida,United States,34.625739,-118.0826393
85,Vivo,2021,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Florida,Florida,United States,36.728212,-120.666589
85,Vivo,2021,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Key West,Florida,United States,36.7014631,-118.755997
86,Begin Again,2013,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,New York City,New York,United States,37.3543765,-122.051352
87,Lure,2006,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,Los Angeles,California,United States,39.7837304,-100.445882
87,Lure,2006,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,California,California,United States,40.7269813,-73.7093369
88,Happy Ending,2009,Attention Deficit Hyperactivity Disorder (ADHD),Neurological Disabilities,,,,34.0745997,-118.0534304
89,The Number 23,2007,Obsessive-Compulsive Disorder (OCD),Mental Health Disabilities,Pasadena,California,United States,38.8939168,-77.0426534
89,The Number 23,2007,Obsessive-Compulsive Disorder (OCD),Mental Health Disabilities,Los Angeles,California,United States,19.0901528,72.8637135
90,Pompeii,2014,Body Dysmorphia,Mental Health Disabilities,Pompeii,Campania,Italy,18.9910971,73.1205846
90,Pompeii,2014,Body Dysmorphia,Mental Health Disabilities,Toronto,Ontario,Canada,19.0901528,72.8637135
91,The Smurfs,2011,Vanity Smurf is depicted as vain and obsessed with his appearance.,Mental Health Disabilities,New York City,New York,United States,19.0901528,72.8637135
91,The Smurfs,2011,Vanity Smurf is depicted as vain and obsessed with his appearance.,Mental Health Disabilities,Astoria,New York,United States,19.5,76
91,The Smurfs,2011,Vanity Smurf is depicted as vain and obsessed with his appearance.,Mental Health Disabilities,Queens,New York,United States,40.7372329,-73.862477
92,The Smurfs 2,2013,Grouchy Smurf is depicted as perpetually grumpy and negative.,Mental Health Disabilities,Montreal,Quebec,Canada,40.7127281,-74.0060152
92,The Smurfs 2,2013,Grouchy Smurf is depicted as perpetually grumpy and negative.,Mental Health Disabilities,Quebec City,Quebec,Canada,38.90739,-77.008937
93,Downhill,2020,"The film explores themes of trauma and emotional vulnerability, which could be interpreted as a form of mental health disability.",Mental Health Disabilities,Ischgl,Tyrol,Austria,40.8077558,-73.9616141
93,Downhill,2020,"The film explores themes of trauma and emotional vulnerability, which could be interpreted as a form of mental health disability.",Mental Health Disabilities,Fiss,Tyrol,Austria,40.6526006,-73.9497211
93,Downhill,2020,"The film explores themes of trauma and emotional vulnerability, which could be interpreted as a form of mental health disability.",Mental Health Disabilities,Serfaus,Tyrol,Austria,34.1541437,-118.3372797
93,Downhill,2020,"The film explores themes of trauma and emotional vulnerability, which could be interpreted as a form of mental health disability.",Mental Health Disabilities,Vienna,,Austria,34.625739,-118.0826393
94,Will & Harper,2024,Harper Steeles transition is a form of gender identity.,Mental Health Disabilities,Boston,Massachusetts,United States,36.728212,-120.666589
94,Will & Harper,2024,Harper Steeles transition is a form of gender identity.,Mental Health Disabilities,Massachusetts,Massachusetts,United States,36.7014631,-118.755997
94,Will & Harper,2024,Harper Steeles transition is a form of gender identity.,Mental Health Disabilities,Beverly,Massachusetts,United States,37.3543765,-122.051352
94,Will & Harper,2024,Harper Steeles transition is a form of gender identity.,Mental Health Disabilities,Rockport,Texas,United States,46.2967733,-67.5299528
95,The Big Ugly,2020,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,Morehead,Kentucky,United States,30.3654471,-81.7239258
95,The Big Ugly,2020,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,Kentucky,Kentucky,United States,27.7567667,-81.4639835
95,The Big Ugly,2020,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,Owingsville,Kentucky,United States,27.25,-81.25
95,The Big Ugly,2020,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,Olive Hill,Kentucky,United States,34.0536909,-118.242766
96,Lemon,2017,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,Florida,Florida,United States,34.625739,-118.0826393
96,Lemon,2017,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,California,California,United States,36.728212,-120.666589
97,Handsome,2017,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,Los Angeles,California,United States,36.7014631,-118.755997
97,Handsome,2017,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,Burbank,California,United States,37.3543765,-122.051352
97,Handsome,2017,Chronic Illnesses and Conditions,Chronic Illnesses & Conditions,South Pasadena,California,United States,37.5311646,-84.6618876
98,Bloody Sunday,2002,Dyslexia,Cognitive & Intellectual Disabilities,Derry,Northern Ireland,United Kingdom,51.5074456,-0.1277653
98,Bloody Sunday,2002,Dyslexia,Cognitive & Intellectual Disabilities,Ballymun,,,51.5004089,-0.128135
99,Omagh,2004,Blindness,Physical Disabilities,Omagh,Northern Ireland,United Kingdom,53.794414,-1.548621
99,Omagh,2004,Blindness,Physical Disabilities,Dublin,County Dublin,Ireland,53.7974185,-1.5437941
100,Mom,2013,"Palsy, Stroke, ADHD",Neurological Disabilities,Brooklyn,New York,United States,40.714269,-74.005973
100,Mom,2013,"Palsy, Stroke, ADHD",Neurological Disabilities,New York City,New York,United States,40.7127281,-74.0060152
100,Mom,2013,"Palsy, Stroke, ADHD",Neurological Disabilities,New York,New York,United States,40.7372329,-73.862477
101,The Lizzie Bennet Diaries,2012,Ulcerative Colitis,Chronic Illnesses & Conditions,Los Angeles,California,United States,38.8890042,-77.0408082
101,The Lizzie Bennet Diaries,2012,Ulcerative Colitis,Chronic Illnesses & Conditions,California,California,United States,38.2133223,-85.7577075
102,Rim of the World,2019,Dyscalculia,Cognitive & Intellectual Disabilities,Mammoth Lakes,California,United States,38.2542376,-85.759407
102,Rim of the World,2019,Dyscalculia,Cognitive & Intellectual Disabilities,Los Angeles,California,United States,39.7837304,-100.445882
102,Rim of the World,2019,Dyscalculia,Cognitive & Intellectual Disabilities,Pasadena,California,United States,33.9170444,-117.888855
102,Rim of the World,2019,Dyscalculia,Cognitive & Intellectual Disabilities,Convict Lake,California,United States,34.625739,-118.0826393
103,The Magic Roundabout,2005,Dyslexia,Cognitive & Intellectual Disabilities,,,,36.728212,-120.666589
104,Better Man,2024,"Dyslexia, Mental Health",Mental Health Disabilities,Melbourne,Victoria,Australia,36.7014631,-118.755997
104,Better Man,2024,"Dyslexia, Mental Health",Mental Health Disabilities,Victoria,Victoria,Australia,37.3543765,-122.051352
104,Better Man,2024,"Dyslexia, Mental Health",Mental Health Disabilities,Australia,,Australia,37.3688301,-122.036349
105,Fast ForWord,,Dyslexia,Cognitive & Intellectual Disabilities,Kunming,Yunnan,China,,
105,Fast ForWord,,Dyslexia,Cognitive & Intellectual Disabilities,Lijiang,Yunnan,China,39.2937563,-76.6170364
105,Fast ForWord,,Dyslexia,Cognitive & Intellectual Disabilities,Kolkata,West Bengal,India,38.9904124,-76.9438586
105,Fast ForWord,,Dyslexia,Cognitive & Intellectual Disabilities,Kurihama,,Japan,25.8494759,-80.2579786
105,Fast ForWord,,Dyslexia,Cognitive & Intellectual Disabilities,Northwest Yunnan,,China,25.7741728,-80.19362
106,Old,2021,"Hemophilia, Schizophrenia, Epilepsy, Hypocalcemia",Chronic Illnesses & Conditions,Playa El Valle,San Salvador,El Salvador,,
106,Old,2021,"Hemophilia, Schizophrenia, Epilepsy, Hypocalcemia",Chronic Illnesses & Conditions,SamanÃ¡,SamanÃ¡,Dominican Republic,34.0536909,-118.242766
106,Old,2021,"Hemophilia, Schizophrenia, Epilepsy, Hypocalcemia",Chronic Illnesses & Conditions,Dominican Republic,SÃ¡nchez RamÃ­rez,Dominican Republic,41.4899827,-71.3137707
107,The Bad Seed Returns,2022,Epilepsy,Neurological Disabilities,Vancouver,British Columbia,Canada,41.8271037,-71.4063901
107,The Bad Seed Returns,2022,Epilepsy,Neurological Disabilities,British Columbia,British Columbia,Canada,40.7372329,-73.862477
108,Frankenstein: The True Story,1973,Epilepsy,Neurological Disabilities,Iver Heath,England,United Kingdom,40.7127281,-74.0060152
109,The Cat in the Hat,2003,Seizures,Neurological Disabilities,Pomona,California,United States,38.90739,-77.008937
109,The Cat in the Hat,2003,Seizures,Neurological Disabilities,California,California,United States,40.8077558,-73.9616141
109,The Cat in the Hat,2003,Seizures,Neurological Disabilities,Simi Valley,California,United States,44.0505054,-123.0950506
109,The Cat in the Hat,2003,Seizures,Neurological Disabilities,Los Angeles,California,United States,45.3836256,-122.7645247
109,The Cat in the Hat,2003,Seizures,Neurological Disabilities,Universal City,California,United States,45.5966098,-122.6949175
110,Sky High,2005,Autism,Neurological Disabilities,Northridge,California,United States,45.3675143,-122.846006
110,Sky High,2005,Autism,Neurological Disabilities,Los Angeles,California,United States,45.5966098,-122.6949175
110,Sky High,2005,Autism,Neurological Disabilities,South Pasadena,California,United States,44.0505054,-123.0950506
110,Sky High,2005,Autism,Neurological Disabilities,Pasadena,California,United States,45.5966098,-122.6949175
111,Old Dogs,2009,Seizures,Neurological Disabilities,New York City,New York,United States,9.6912036,76.3257168
111,Old Dogs,2009,Seizures,Neurological Disabilities,New York,New York,United States,12.5035577,74.9907022
111,Old Dogs,2009,Seizures,Neurological Disabilities,Santa Ana,California,United States,12.4221964,75.1904446
111,Old Dogs,2009,Seizures,Neurological Disabilities,California,California,United States,9.7497841,76.3926003
111,Old Dogs,2009,Seizures,Neurological Disabilities,Hoboken,New Jersey,United States,10.5270099,76.214621
111,Old Dogs,2009,Seizures,Neurological Disabilities,New Jersey,New Jersey,United States,9.9674277,76.2454436
112,The Last Song,2010,Autism,Neurological Disabilities,Tybee Island,Georgia,United States,10.1295438,76.4848521
112,The Last Song,2010,Autism,Neurological Disabilities,Savannah,Georgia,United States,11.4126769,76.7030504
112,The Last Song,2010,Autism,Neurological Disabilities,Atlanta,Georgia,United States,11.4037401,76.6959156
113,Runt,2020,Rare genetic disorder,Chronic Illnesses & Conditions,Santa Clarita,California,United States,38.8939168,-77.0426534
113,Runt,2020,Rare genetic disorder,Chronic Illnesses & Conditions,California,California,United States,10.07006,78.7948249
114,Schizo,1976,Mental Health Disabilities,Mental Health Disabilities,Newcastle-upon-Tyne,England,United Kingdom,10.326077,77.9851473
114,Schizo,1976,Mental Health Disabilities,Mental Health Disabilities,London,England,United Kingdom,22.4652271,80.3596168
114,Schizo,1976,Mental Health Disabilities,Mental Health Disabilities,Middlesbrough,England,United Kingdom,13.0530054,80.2279292
115,Tiny Toon Adventures,1990,Epilepsy,Neurological Disabilities,Acme Acres,,United States,11.9340568,79.8306447
116,Avatar: The Way of Water,2022,Epilepsy,Neurological Disabilities,Manhattan Beach,California,United States,11.9340568,79.8306447
116,Avatar: The Way of Water,2022,Epilepsy,Neurological Disabilities,California,California,United States,11.0018115,76.9628425
116,Avatar: The Way of Water,2022,Epilepsy,Neurological Disabilities,Wellington,,New Zealand,13.0836939,80.270186
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,Portland,Oregon,United States,9.9674277,76.2454436
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,Oregon,Oregon,United States,10.7681928,76.6521319
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,USA,,United States,15.4989946,73.8282141
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,Hopewell,Virginia,United States,15.5023329,73.9117432
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,West Chester,Pennsylvania,United States,13.0836939,80.270186
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,Pennsylvania,Pennsylvania,United States,12.9767936,77.590082
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,Amsterdam,Noord-Holland,Netherlands,13.3400771,77.1006208
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,Noord-Holland,Noord-Holland,Netherlands,8.1044715,77.5377283
117,Jackass: The Movie,2002,Epilepsy,Neurological Disabilities,Netherlands,Gelderland,Netherlands,8.079252,77.5499338
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Bull Shoals,Arkansas,United States,13.0836939,80.270186
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Arkansas,Arkansas,United States,8.4882267,76.947551
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Key West,Florida,United States,8.7203114,77.7074738
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Florida,Florida,United States,19.0901528,72.8637135
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Los Angeles,California,United States,17.360589,78.4740613
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,California,California,United States,11.9340568,79.8306447
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Miami,Florida,United States,38.8939168,-77.0426534
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,New Orleans,Louisiana,United States,40.125222,-87.6304614
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Louisiana,Louisiana,United States,,
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,New York City,New York,United States,34.2331373,-102.4107493
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,New York,New York,United States,34.1369864,-118.3469747
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,West Chester,Pennsylvania,United States,34.1419225,-118.358411
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,Pennsylvania,Pennsylvania,United States,34.625739,-118.0826393
118,Jackass Number Two,2006,Epilepsy,Neurological Disabilities,,,,36.728212,-120.666589
119,Jackass 3D,2010,Epilepsy,Neurological Disabilities,Santa Clarita,California,United States,36.7014631,-118.755997
119,Jackass 3D,2010,Epilepsy,Neurological Disabilities,California,California,United States,37.3543765,-122.051352
119,Jackass 3D,2010,Epilepsy,Neurological Disabilities,Los Angeles,California,United States,34.0536909,-118.242766
119,Jackass 3D,2010,Epilepsy,Neurological Disabilities,Long Beach,California,United States,38.8939168,-77.0426534
119,Jackass 3D,2010,Epilepsy,Neurological Disabilities,Woodland Hills,California,United States,23.135305,-82.3589631
120,Hurricane Season,2009,Epilepsy,Neurological Disabilities,New Orleans,Louisiana,United States,23.0131338,-80.8328748
120,Hurricane Season,2009,Epilepsy,Neurological Disabilities,Louisiana,Louisiana,United States,25.8494759,-80.2579786
120,Hurricane Season,2009,Epilepsy,Neurological Disabilities,Chalmette,Louisiana,United States,25.7741728,-80.19362
